4.0112	1039.9	21.742	19.349	-1
0	1039.9	21.996	19.391	-1
0	1039.9	21.996	19.433	-1
4.0112	1043.9	21.996	19.475	-1
0	1043.9	22.249	19.516	-1
4.005	1047.9	22.249	19.558	-1
4.005	1051.9	22.503	19.6	-1
4.005	1055.9	22.249	19.641	-1
0	1055.9	22.503	19.683	-1
3.9115	1059.8	22.503	19.725	-1
0	1059.8	22.757	19.766	-1
0	1059.8	22.757	19.808	-1
4.005	1063.8	22.757	19.85	-1
0	1063.8	23.01	19.892	-1
4.0112	1067.9	23.01	19.933	-1
0	1067.9	23.264	19.975	-1
4.0112	1071.9	23.264	20.017	-1
0	1071.9	23.518	20.058	-1
4.005	1075.9	23.518	20.1	-1
0	1075.9	23.772	20.142	-1
0	1075.9	23.772	20.183	-1
4.0112	1079.9	23.772	20.225	-1
0	1079.9	24.026	20.267	-1
3.9051	1083.8	24.026	20.309	-1
0	1083.8	24.28	20.35	-1
0	1083.8	24.28	20.392	-1
4.0112	1087.8	24.28	20.434	-1
0	1087.8	24.533	20.475	-1
4.0112	1091.8	24.533	20.517	-1
0	1091.8	24.787	20.559	-1
4.005	1095.8	24.787	20.601	-1
0	1095.8	25.041	20.642	-1
0	1095.8	25.041	20.684	-1
4.0112	1099.8	25.041	20.726	-1
0	1099.8	25.295	20.767	-1
4.0112	1103.8	25.295	20.809	-1
0	1103.8	25.549	20.851	-1
0	1103.8	25.549	20.892	-1
4.005	1107.8	25.549	20.934	-1
0	1107.8	25.803	20.976	-1
3.9115	1111.8	25.803	21.018	-1
0	1111.8	26.057	21.059	-1
0	1111.8	26.057	21.101	-1
0	1111.8	26.057	21.143	-1
0	1111.8	26.057	21.184	-1
4.005	1115.8	26.057	21.226	-1
0	1115.8	26.311	21.268	-1
4.0112	1119.8	26.311	21.309	-1
0	1119.8	26.566	21.351	-1
4.0112	1123.8	26.566	21.393	-1
0	1123.8	26.82	21.435	-1
4.005	1127.8	26.82	21.476	-1
0	1127.8	27.074	21.518	-1
0	1127.8	27.074	21.56	-1
4.0112	1131.8	27.074	21.601	-1
0	1131.8	27.328	21.643	-1
4.005	1135.8	27.328	21.685	-1
0	1135.8	27.582	21.726	-1
3.9115	1139.7	27.582	21.768	-1
0	1139.7	27.836	21.81	-1
0	1139.7	27.836	21.852	-1
4.0112	1143.7	27.836	21.893	-1
0	1143.7	28.091	21.935	-1
4.005	1147.7	28.091	21.977	-1
0	1147.7	28.345	22.018	-1
4.0112	1151.7	28.345	22.06	-1
0	1151.7	28.599	22.102	-1
4.005	1155.8	28.599	22.143	-1
0	1155.8	28.853	22.185	-1
4.0112	1159.8	28.853	22.227	-1
0	1159.8	29.108	22.269	-1
4.0112	1163.8	29.108	22.31	-1
0	1163.8	29.362	22.352	-1
0	1163.8	29.362	22.394	-1
4.005	1167.8	29.362	22.435	-1
0	1167.8	29.616	22.477	-1
3.9115	1171.7	29.616	22.519	-1
0	1171.7	29.871	22.56	-1
4.005	1175.7	29.871	22.602	-1
0	1175.7	30.125	22.644	-1
4.0112	1179.7	30.125	22.686	-1
0	1179.7	30.379	22.727	-1
5.6727	1185.4	30.379	22.769	-1
0	1185.4	26.642	22.811	-1
0	1185.4	26.642	22.852	-1
3.9051	1189.3	26.642	22.894	-1
0	1189.3	26.896	22.936	-1
4.0112	1193.3	26.896	22.977	-1
0	1193.3	27.151	23.019	-1
4.0112	1197.3	27.151	23.061	-1
0	1197.3	27.405	23.103	-1
4.005	1201.3	27.405	23.144	-1
0	1201.3	27.66	23.186	-1
0	1201.3	27.66	23.228	-1
4.0112	1205.3	27.66	23.269	-1
0	1205.3	27.914	23.311	-1
4.005	1209.3	27.914	23.353	-1
0	1209.3	28.168	23.394	-1
0	1209.3	28.168	23.436	-1
4.0112	1213.3	28.168	23.478	-1
0	1213.3	28.423	23.52	-1
4.0112	1217.4	28.423	23.561	-1
0	1217.4	28.677	23.603	-1
0	1217.4	28.677	23.645	-1
3.9051	1221.3	28.677	23.686	-1
0	1221.3	28.932	23.728	-1
0	1221.3	28.932	23.77	-1
4.0112	1225.3	28.932	23.812	-1
0	1225.3	29.186	23.853	-1
4.005	1229.3	29.186	23.895	-1
0	1229.3	29.441	23.937	-1
0	1229.3	29.441	23.978	-1
4.0112	1233.3	29.441	24.02	-1
0	1233.3	29.696	24.062	-1
0	1233.3	29.696	24.103	-1
4.005	1237.3	29.696	24.145	-1
0	1237.3	29.95	24.187	-1
4.0112	1241.3	29.95	24.229	-1
0	1241.3	30.205	24.27	-1
0	1241.3	30.205	24.312	-1
4.0112	1245.3	30.205	24.354	-1
0	1245.3	30.459	24.395	-1
0	1245.3	30.459	24.437	-1
4.005	1249.3	30.459	24.479	-1
0	1249.3	30.714	24.52	-1
0	1249.3	30.714	24.562	-1
4.0112	1253.3	30.714	24.604	-1
0	1253.3	30.968	24.646	-1
0	1253.3	30.968	24.687	-1
3.9051	1257.2	30.968	24.729	-1
0	1257.2	31.223	24.771	-1
0	1257.2	31.223	24.812	-1
4.0112	1261.2	31.223	24.854	-1
0	1261.2	31.478	24.896	-1
0	1261.2	31.478	24.937	-1
4.005	1265.2	31.478	24.979	-1
0	1265.2	31.732	25.021	-1
4.0112	1269.3	31.732	25.063	-1
0	1269.3	31.987	25.104	-1
0	1269.3	31.987	25.146	-1
0	1269.3	31.987	25.188	-1
4.0112	1273.3	31.987	25.229	-1
0	1273.3	32.242	25.271	-1
0	1273.3	32.242	25.313	-1
5.6639	1278.9	32.242	25.354	-1
4.005	1282.9	28.504	25.396	-1
4.0112	1287	32.496	25.438	-1
0	1287	32.751	25.48	-1
0	1287	32.751	25.521	-1
4.005	1291	32.751	25.563	-1
4.005	1295	33.006	25.605	-1
4.005	1299	29.014	25.646	-1
0	1299	33.006	25.688	-1
5.5973	1304.6	33.006	25.73	-1
4.005	1308.6	29.268	25.771	-1
5.5973	1314.2	33.26	25.813	-1
0	1314.2	29.523	25.855	-1
0	1314.2	29.523	25.897	-1
0	1314.2	29.523	25.938	-1
4.005	1318.2	29.523	25.98	-1
0	1318.2	29.778	26.022	-1
0	1318.2	29.778	26.063	-1
4.0112	1322.2	29.778	26.105	-1
0	1322.2	30.032	26.147	-1
0	1322.2	30.032	26.188	-1
0	1322.2	30.032	26.23	-1
