4,4,713.21,17.348,1
0,4,709.24,17.389,1
4,8.0001,709.24,17.431,1
0,8.0001,705.27,17.473,1
4,12,705.27,17.515,1
0,12,701.3,17.556,1
4,16,701.3,17.598,1
0,16,697.34,17.64,1
4,20,697.34,17.681,1
0,20,693.37,17.723,1
4,24,693.37,17.765,1
0,24,689.41,17.807,1
4,28,689.41,17.848,1
0,28,685.44,17.89,1
4,32,685.44,17.932,1
4,36,681.47,17.973,1
0,36,677.51,18.015,1
4,40,677.51,18.057,1
3.9205,43.921,673.55,18.098,1
4,47.921,673.02,18.14,1
0,47.921,669.06,18.182,1
4,51.921,669.06,18.224,1
0,51.921,665.09,18.265,1
4,55.921,665.09,18.307,1
0,55.921,661.12,18.349,1
4,59.921,661.12,18.39,1
0,59.921,657.16,18.432,1
0,59.921,657.16,18.474,1
4,63.921,657.16,18.515,1
0,63.921,653.19,18.557,1
4,67.921,653.19,18.599,1
0,67.921,649.23,18.641,1
4,71.921,649.23,18.682,1
0,71.921,645.26,18.724,1
4,75.921,645.26,18.766,1
0,75.921,641.3,18.807,1
0,75.921,641.3,18.849,1
4,79.921,641.3,18.891,1
0,79.921,637.33,18.932,1
4,83.921,637.33,18.974,1
0,83.921,633.37,19.016,1
4,87.922,633.37,19.058,1
0,87.922,629.41,19.099,1
4,91.922,629.41,19.141,1
0,91.922,625.45,19.183,1
0,91.922,625.45,19.224,1
4,95.922,625.45,19.266,1
0,95.922,621.48,19.308,1
3.9901,99.912,621.48,19.349,1
0,99.912,617.52,19.391,1
4,103.91,617.52,19.433,1
0,103.91,613.56,19.475,1
4,107.91,613.56,19.516,1
0,107.91,609.6,19.558,1
4,111.91,609.6,19.6,1
0,111.91,613.56,19.641,1
4,115.91,613.56,19.683,1
4,119.91,609.6,19.725,1
0,119.91,605.64,19.766,1
4,123.91,605.64,19.808,1
0,123.91,601.68,19.85,1
5.6145,129.53,601.68,19.892,1
0,129.53,597.16,19.933,1
4,133.53,597.16,19.975,1
0,133.53,593.2,20.017,1
4,137.53,593.2,20.058,1
0,137.53,589.24,20.1,1
4,141.53,589.24,20.142,1
0,141.53,585.28,20.183,1
3.9901,145.52,585.28,20.225,1
0,145.52,581.32,20.267,1
4,149.52,581.32,20.309,1
0,149.52,577.36,20.35,1
4,153.52,577.36,20.392,1
0,153.52,573.4,20.434,1
0,153.52,573.4,20.475,1
4,157.52,573.4,20.517,1
4,161.52,569.44,20.559,1
0,161.52,565.48,20.601,1
0,161.52,565.48,20.642,1
4,165.52,565.48,20.684,1
0,165.52,561.53,20.726,1
4,169.52,561.53,20.767,1
0,169.52,557.57,20.809,1
4,173.52,557.57,20.851,1
0,173.52,553.61,20.892,1
4,177.52,553.61,20.934,1
0,177.52,549.66,20.976,1
4,181.52,549.66,21.018,1
4,185.52,545.7,21.059,1
0,185.52,549.66,21.101,1
4,189.52,549.66,21.143,1
0,189.52,545.7,21.184,1
0,189.52,545.7,21.226,1
4,193.52,545.7,21.268,1
0,193.52,541.75,21.309,1
4,197.52,541.75,21.351,1
0,197.52,537.79,21.393,1
4,201.52,537.79,21.435,1
0,201.52,533.84,21.476,1
0,201.52,533.84,21.518,1
4,205.52,533.84,21.56,1
0,205.52,529.89,21.601,1
4,209.52,529.89,21.643,1
0,209.52,525.94,21.685,1
4,213.52,525.94,21.726,1
0,213.52,521.99,21.768,1
4.0113,217.53,521.99,21.81,1
0,217.53,518.04,21.852,1
5.6696,223.2,518.04,21.893,1
0,223.2,513.47,21.935,1
0,223.2,513.47,21.977,1
4,227.2,513.47,22.018,1
0,227.2,509.51,22.06,1
4,231.2,509.51,22.102,1
0,231.2,505.56,22.143,1
4,235.2,505.56,22.185,1
0,235.2,501.61,22.227,1
4,239.2,501.61,22.269,1
0,239.2,497.66,22.31,1
4,243.2,497.66,22.352,1
0,243.2,493.71,22.394,1
4,247.2,493.71,22.435,1
0,247.2,489.76,22.477,1
0,247.2,489.76,22.519,1
4,251.2,489.76,22.56,1
0,251.2,485.81,22.602,1
4,255.2,485.81,22.644,1
0,255.2,481.86,22.686,1
0,255.2,481.86,22.727,1
4,259.2,481.86,22.769,1
0,259.2,477.91,22.811,1
4,263.2,477.91,22.852,1
0,263.2,473.97,22.894,1
4,267.2,473.97,22.936,1
0,267.2,470.02,22.977,1
3.9901,271.19,470.02,23.019,1
0,271.19,466.08,23.061,1
0,271.19,466.08,23.103,1
4,275.19,466.08,23.144,1
3.9215,279.11,462.14,23.186,1
4,283.11,461.48,23.228,1
0,283.11,457.53,23.269,1
4,287.11,457.53,23.311,1
0,287.11,453.58,23.353,1
0,287.11,453.58,23.394,1
4,291.11,453.58,23.436,1
0,291.11,449.64,23.478,1
4,295.11,449.64,23.52,1
0,295.11,445.69,23.561,1
4,299.11,445.69,23.603,1
0,299.11,441.75,23.645,1
0,299.11,441.75,23.686,1
4,303.11,441.75,23.728,1
0,303.11,437.81,23.77,1
3.9901,307.1,437.81,23.812,1
0,307.1,433.86,23.853,1
4,311.1,433.86,23.895,1
0,311.1,429.92,23.937,1
4,315.1,429.92,23.978,1
0,315.1,425.98,24.02,1
4,319.1,425.98,24.062,1
0,319.1,422.05,24.103,1
4,323.1,422.05,24.145,1
0,323.1,418.11,24.187,1
4,327.1,418.11,24.229,1
0,327.1,414.17,24.27,1
4,331.1,414.17,24.312,1
0,331.1,410.24,24.354,1
4,335.1,410.24,24.395,1
0,335.1,406.3,24.437,1
4,339.1,406.3,24.479,1
0,339.1,402.37,24.52,1
5.6066,344.71,402.37,24.562,1
0,344.71,397.72,24.604,1
4,348.71,397.72,24.646,1
0,348.71,393.78,24.687,1
4,352.71,393.78,24.729,1
0,352.71,389.84,24.771,1
4,356.71,389.84,24.812,1
4,360.71,385.91,24.854,1
0,360.71,381.98,24.896,1
4,364.71,381.98,24.937,1
0,364.71,378.04,24.979,1
4,368.71,378.04,25.021,1
0,368.71,374.11,25.063,1
4,372.71,374.11,25.104,1
4,376.71,370.19,25.146,1
0,376.71,366.26,25.188,1
4,380.71,366.26,25.229,1
0,380.71,362.33,25.271,1
4,384.71,362.33,25.313,1
0,384.71,358.41,25.354,1
4,388.71,358.41,25.396,1
0,388.71,354.49,25.438,1
4,392.71,354.49,25.48,1
4,396.71,350.57,25.521,1
0,396.71,346.65,25.563,1
4,400.71,346.65,25.605,1
0,400.71,342.73,25.646,1
4,404.71,342.73,25.688,1
0,404.71,338.82,25.73,1
4,408.71,338.82,25.771,1
4.02,412.73,334.91,25.813,1
4.0113,416.74,334.09,25.855,1
4,420.74,330.17,25.897,1
0,420.74,326.25,25.938,1
4,424.74,326.25,25.98,1
0,424.74,322.34,26.022,1
4,428.74,322.34,26.063,1
0,428.74,318.42,26.105,1
4,432.74,318.42,26.147,1
4,436.74,314.51,26.188,1
0,436.74,310.6,26.23,1
4,440.74,310.6,26.272,1
0,440.74,306.69,26.314,1
4,444.74,306.69,26.355,1
0,444.74,302.79,26.397,1
4,448.74,302.79,26.439,1
0,448.74,298.89,26.48,1
4,452.74,298.89,26.522,1
4,456.74,294.99,26.564,1
0,456.74,291.09,26.606,1
4,460.74,291.09,26.647,1
0,460.74,287.2,26.689,1
3.9901,464.73,287.2,26.731,1
0,464.73,283.3,26.772,1
4,468.73,283.3,26.814,1
4,472.73,279.42,26.856,1
0,472.73,275.53,26.897,1
4,476.73,275.53,26.939,1
0,476.73,271.65,26.981,1
4,480.73,271.65,27.023,1
0,480.73,267.77,27.064,1
5.6773,486.41,267.77,27.106,1
4.0113,490.42,262.92,27.148,1
0,490.42,259.04,27.189,1
4,494.42,259.04,27.231,1
0,494.42,255.16,27.273,1
4,498.42,255.16,27.314,1
0,498.42,251.28,27.356,1
3.9901,502.41,251.28,27.398,1
0,502.41,247.4,27.44,1
4,506.41,247.4,27.481,1
0,506.41,243.53,27.523,1
4,510.41,243.53,27.565,1
4,514.41,239.67,27.606,1
0,514.41,235.81,27.648,1
4,518.41,235.81,27.69,1
0,518.41,231.95,27.731,1
4,522.41,231.95,27.773,1
4,526.41,228.1,27.815,1
0,526.41,224.25,27.857,1
4,530.41,224.25,27.898,1
0,530.41,220.41,27.94,1
4,534.41,220.41,27.982,1
0,534.41,216.58,28.023,1
5.6696,540.08,216.58,28.065,1
4,544.08,211.61,28.107,1
0,544.08,207.77,28.148,1
4,548.08,207.77,28.19,1
0,548.08,203.93,28.232,1
4,552.08,203.93,28.274,1
0,552.08,200.1,28.315,1
4,556.08,200.1,28.357,1
0,556.08,196.28,28.399,1
4.0113,560.09,196.28,28.44,1
0,560.09,192.46,28.482,1
4,564.09,192.46,28.524,1
4,568.09,188.65,28.565,1
0,568.09,184.85,28.607,1
4,572.09,184.85,28.649,1
0,572.09,181.05,28.691,1
4,576.09,181.05,28.732,1
4.02,580.11,177.27,28.774,1
4,584.11,176,28.816,1
0,584.11,172.2,28.857,1
4,588.11,172.2,28.899,1
4,592.11,168.41,28.941,1
0,592.11,164.62,28.982,1
4,596.11,164.62,29.024,1
0,596.11,160.85,29.066,1
4,600.11,160.85,29.108,1
0,600.11,157.09,29.149,1
4,604.11,157.09,29.191,1
0,604.11,153.34,29.233,1
4,608.11,153.34,29.274,1
0,608.11,149.6,29.316,1
4,612.11,149.6,29.358,1
4,616.11,145.88,29.399,1
0,616.11,142.17,29.441,1
4,620.11,142.17,29.483,1
0,620.11,138.48,29.525,1
4,624.11,138.48,29.566,1
3.9205,628.03,134.81,29.608,1
4,632.03,133.25,29.65,1
0,632.03,129.55,29.691,1
4,636.03,129.55,29.733,1
0,636.03,125.87,29.775,1
4,640.03,125.87,29.817,1
0,640.03,122.21,29.858,1
4,644.03,122.21,29.9,1
0,644.03,118.58,29.942,1
4,648.03,118.58,29.983,1
0,648.03,114.96,30.025,1
4,652.03,114.96,30.067,1
4,656.03,111.37,30.108,1
0,656.03,107.82,30.15,1
4,660.03,107.82,30.192,1
0,660.03,104.29,30.234,1
4.02,664.05,104.29,30.275,1
4,668.05,102.43,30.317,1
0,668.05,98.873,30.359,1
4,672.05,98.873,30.4,1
0,672.05,95.351,30.442,1
4,676.05,95.351,30.484,1
0,676.05,91.869,30.525,1
4,680.05,91.869,30.567,1
0,680.05,88.43,30.609,1
4,684.05,88.43,30.651,1
3.9215,687.97,85.04,30.692,1
4,691.97,82.943,30.734,1
0,691.97,79.521,30.776,1
3.9901,695.96,79.521,30.817,1
0,695.96,76.155,30.859,1
4,699.96,76.155,30.901,1
0,699.96,72.853,30.942,1
4,703.96,72.853,30.984,1
0,703.96,69.624,31.026,1
4,707.96,69.624,31.068,1
0,707.96,66.48,31.109,1
4,711.96,66.48,31.151,1
