0.77991,0.77991,-716.53,145.08,3
0.38919,1.1691,-708.65,145.12,3
0.77893,1.948,-704.71,145.16,3
0.77991,2.728,-696.82,145.2,3
0.77893,3.5069,-688.94,145.25,3
0.77991,4.2868,-681.07,145.29,3
0.55467,4.8415,-673.19,145.33,3
0.77893,5.6204,-669.98,145.37,3
0.77991,6.4003,-662.12,145.41,3
0.77893,7.1793,-654.26,145.45,3
0.38919,7.5685,-646.41,145.5,3
0.77991,8.3483,-642.48,145.54,3
0.77893,9.1273,-634.63,145.58,3
0.39017,9.5174,-626.79,145.62,3
0.77893,10.296,-622.87,145.66,3
0.77991,11.077,-615.03,145.7,3
0.77893,11.855,-607.19,145.75,3
0.39017,12.246,-599.36,145.79,3
0.77893,13.024,-595.45,145.83,3
0.87126,13.896,-587.62,145.87,3
0.38981,14.286,-580.67,145.91,3
0.77936,15.065,-576.77,145.95,3
0.77893,15.843,-568.97,146,3
0.77991,16.624,-561.18,146.04,3
0.38981,17.013,-553.39,146.08,3
0.77839,17.792,-549.5,146.12,3
0.77991,18.572,-541.72,146.16,3
0.38981,18.962,-533.95,146.21,3
0.77991,19.741,-530.06,146.25,3
0.77839,20.52,-522.3,146.29,3
0.54822,21.068,-514.55,146.33,3
0.77893,21.847,-511.68,146.37,3
0.77991,22.627,-503.96,146.41,3
0.38919,23.016,-496.24,146.46,3
0.77991,23.796,-492.38,146.5,3
0.77893,24.575,-484.68,146.54,3
0.77991,25.355,-476.98,146.58,3
0.38919,25.744,-469.3,146.62,3
0.77991,26.524,-465.46,146.66,3
0.87036,27.395,-457.79,146.71,3
0.39017,27.784,-451.32,146.75,3
0.77893,28.564,-447.51,146.79,3
0.77991,29.343,-439.89,146.83,3
0.38919,29.733,-432.28,146.87,3
0.77893,30.511,-428.49,146.91,3
0.77991,31.291,-420.91,146.96,3
0.38919,31.681,-413.34,147,3
0.77991,32.46,-409.56,147.04,3
0.54749,33.008,-402.02,147.08,3
0.77991,33.788,-399.64,147.12,3
