0	769.33	-34.789	37.698	-1
0	769.33	-34.789	37.74	-1
0	769.33	-34.789	37.781	-1
0	769.33	-34.789	37.823	-1
0	769.33	-34.789	37.865	-1
0	769.33	-34.789	37.907	-1
0	769.33	-34.789	37.948	-1
0	769.33	-34.789	37.99	-1
0	769.33	-34.789	38.032	-1
0	769.33	-34.789	38.073	-1
0	769.33	-34.789	38.115	-1
0	769.33	-34.789	38.157	-1
0	769.33	-34.789	38.198	-1
0	769.33	-34.789	38.24	-1
0	769.33	-34.789	38.282	-1
0	769.33	-34.789	38.324	-1
0	769.33	-34.789	38.365	-1
0	769.33	-34.789	38.407	-1
0	769.33	-34.789	38.449	-1
0	769.33	-34.789	38.49	-1
0	769.33	-34.789	38.532	-1
0	769.33	-34.789	38.574	-1
0	769.33	-34.789	38.616	-1
0	769.33	-34.789	38.657	-1
0	769.33	-34.789	38.699	-1
0	769.33	-34.789	38.741	-1
0	769.33	-34.789	38.782	-1
0	769.33	-34.789	38.824	-1
0	769.33	-34.789	38.866	-1
0	769.33	-34.789	38.907	-1
0	769.33	-34.789	38.949	-1
0	769.33	-34.789	38.991	-1
0	769.33	-34.789	39.033	-1
0	769.33	-34.789	39.074	-1
0	769.33	-34.789	39.116	-1
0	769.33	-34.789	39.158	-1
0	769.33	-34.789	39.199	-1
0	769.33	-34.789	39.241	-1
0	769.33	-34.789	39.283	-1
0	769.33	-34.789	39.324	-1
0	769.33	-34.789	39.366	-1
0	769.33	-34.789	39.408	-1
0	769.33	-34.789	39.45	-1
0	769.33	-34.789	39.491	-1
0	769.33	-34.789	39.533	-1
0	769.33	-34.789	39.575	-1
0	769.33	-34.789	39.616	-1
0	769.33	-34.789	39.658	-1
0	769.33	-34.789	39.7	-1
0	769.33	-34.789	39.741	-1
0	769.33	-34.789	39.783	-1
0	769.33	-34.789	39.825	-1
0	769.33	-34.789	39.867	-1
0	769.33	-34.789	39.908	-1
0	769.33	-34.789	39.95	-1
0	769.33	-34.789	39.992	-1
0	769.33	-34.789	40.033	-1
0	769.33	-34.789	40.075	-1
0	769.33	-34.789	40.117	-1
0	769.33	-34.789	40.158	-1
0	769.33	-34.789	40.2	-1
0	769.33	-34.789	40.242	-1
0	769.33	-34.789	40.284	-1
0	769.33	-34.789	40.325	-1
0	769.33	-34.789	40.367	-1
0	769.33	-34.789	40.409	-1
0	769.33	-34.789	40.45	-1
0	769.33	-34.789	40.492	-1
0	769.33	-34.789	40.534	-1
0	769.33	-34.789	40.575	-1
0	769.33	-34.789	40.617	-1
0	769.33	-34.789	40.659	-1
0	769.33	-34.789	40.701	-1
0	769.33	-34.789	40.742	-1
0	769.33	-34.789	40.784	-1
0	769.33	-34.789	40.826	-1
0	769.33	-34.789	40.867	-1
0	769.33	-34.789	40.909	-1
0	769.33	-34.789	40.951	-1
0	769.33	-34.789	40.992	-1
0	769.33	-34.789	41.034	-1
0	769.33	-34.789	41.076	-1
0	769.33	-34.789	41.118	-1
0	769.33	-34.789	41.159	-1
0	769.33	-34.789	41.201	-1
0	769.33	-34.789	41.243	-1
0	769.33	-34.789	41.284	-1
0	769.33	-34.789	41.326	-1
0	769.33	-34.789	41.368	-1
0	769.33	-34.789	41.41	-1
0	769.33	-34.789	41.451	-1
0	769.33	-34.789	41.493	-1
0	769.33	-34.789	41.535	-1
0	769.33	-34.789	41.576	-1
0	769.33	-34.789	41.618	-1
0	769.33	-34.789	41.66	-1
0	769.33	-34.789	41.701	-1
0	769.33	-34.789	41.743	-1
0	769.33	-34.789	41.785	-1
0	769.33	-34.789	41.827	-1
0	769.33	-34.789	41.868	-1
0	769.33	-34.789	41.91	-1
0	769.33	-34.789	41.952	-1
0	769.33	-34.789	41.993	-1
0	769.33	-34.789	42.035	-1
0	769.33	-34.789	42.077	-1
0	769.33	-34.789	42.118	-1
0	769.33	-34.789	42.16	-1
0	769.33	-34.789	42.202	-1
0	769.33	-34.789	42.244	-1
0	769.33	-34.789	42.285	-1
0	769.33	-34.789	42.327	-1
0	769.33	-34.789	42.369	-1
0	769.33	-34.789	42.41	-1
0	769.33	-34.789	42.452	-1
0	769.33	-34.789	42.494	-1
0	769.33	-34.789	42.535	-1
0	769.33	-34.789	42.577	-1
0	769.33	-34.789	42.619	-1
0	769.33	-34.789	42.661	-1
0	769.33	-34.789	42.702	-1
0	769.33	-34.789	42.744	-1
0	769.33	-34.789	42.786	-1
4.0078	773.34	-34.789	42.827	-1
0	773.34	-38.781	42.869	-1
0	773.34	-38.781	42.911	-1
0	773.34	-38.781	42.952	-1
4.0078	777.35	-38.781	42.994	-1
0	777.35	-34.789	43.036	-1
0	777.35	-34.789	43.078	-1
0	777.35	-34.789	43.119	-1
0	777.35	-34.789	43.161	-1
0	777.35	-34.789	43.203	-1
0	777.35	-34.789	43.244	-1
0	777.35	-34.789	43.286	-1
0	777.35	-34.789	43.328	-1
0	777.35	-34.789	43.369	-1
0	777.35	-34.789	43.411	-1
0	777.35	-34.789	43.453	-1
0	777.35	-34.789	43.495	-1
0	777.35	-34.789	43.536	-1
0	777.35	-34.789	43.578	-1
4.0078	781.36	-34.789	43.62	-1
0	781.36	-38.781	43.661	-1
0	781.36	-38.781	43.703	-1
0	781.36	-38.781	43.745	-1
0	781.36	-38.781	43.786	-1
0	781.36	-38.781	43.828	-1
